# index, id, name, non_attrition, attrition, _pos
2489,557675,University of San Carlos in Guatemala City,0,0,"array([-2.12900594,  4.93894846])"
2490,544245,Brescia University,0,0,"array([-1.76773559,  6.00943514])"
2491,556315,John Curtin School of Medical Research,0,0,"array([-1.98270113,  4.9193093 ])"
2492,544025,University of Southern Queensland,0,0,"array([-2.00401636,  4.99698636])"
2493,621583,University Grenoble Alpes,0,0,"array([-2.40251697,  4.79732771])"
2494,541431,St. Thomas's Hospital Medical School,0,0,"array([-1.7466965 ,  5.46947925])"
2495,549184,Tamagawa University,0,0,"array([-2.76343377,  5.6310559 ])"
2496,689815,Kumaun University,0,0,"array([-1.79526678,  5.5681998 ])"
2497,557064,Universite de CaenBasse-Normandie,0,0,"array([-2.87703094,  5.58667777])"
2498,555056,Belorussian State Medical University,0,0,"array([-2.04923483,  4.95725426])"
2499,557413,Charite University Medicine,0,0,"array([-1.96790086,  5.13802423])"
2500,539656,Oswaldo Cruz Institute,0,0,"array([-1.70004127,  5.80696634])"
2501,557429,Dokuz Eylul University,0,0,"array([-1.66257507,  5.35566721])"
2502,557322,Xiang-Ya Medical College,0,0,"array([-1.78146385,  6.03784692])"
2503,557187,University of Napoli,0,0,"array([-1.50838957,  5.90448288])"
2504,553474,Hadassah Medical School,0,0,"array([-1.55703859,  5.68615298])"
2505,556328,Kansas City University of Medicine and Biosciences,0,0,"array([-2.50079082,  5.34270999])"
2506,603006,Council of Scientific and Industrial Research,0,0,"array([-2.38699668,  4.6713334 ])"
2507,552191,Norman Bethune University.,0,0,"array([-2.48064577,  4.72462902])"
2508,556339,Kaunas Medical Academy,0,0,"array([-2.55584709,  5.30947126])"
2509,558615,Trent University,0,0,"array([-2.51999967,  5.55362272])"
2510,537133,Webster University,0,0,"array([-2.74498243,  5.79918197])"
2511,555820,Berlin University of the Arts,0,0,"array([-2.42029108,  5.9059742 ])"
2512,558116,Massachusetts College of Art and Design,0,0,"array([-2.19038283,  4.96858596])"
2513,616190,Mimar Sinan Fine Arts University,0,0,"array([-2.07155945,  6.31551781])"
2514,608025,Scripps Institution of Oceanography,0,0,"array([-2.37181212,  4.98294008])"
2515,556197,Institute of Fine Arts of New York University,0,0,"array([-1.77924398,  5.31305292])"
2516,555696,University of East London,0,0,"array([-1.54352332,  5.4299068 ])"
2517,556749,Royal Scottish Academy of Music & Drama,0,0,"array([-1.96912689,  6.08850724])"
2518,557574,"Royal College of Art, London",0,0,"array([-2.135966  ,  5.99968223])"
2519,541061,Nihon University,0,0,"array([-2.06833887,  5.91162933])"
2520,557724,"Courtauld Institute of Art, London",0,0,"array([-1.97948949,  5.18615726])"
2521,614721,Mount Mary University,0,0,"array([-2.28137917,  4.68891983])"
2522,558323,Federation University of Australia,0,0,"array([-2.51518623,  4.97613269])"
2523,556569,National University Of Theatre And Cinemas,0,0,"array([-1.52619181,  5.08750666])"
2524,545722,Central Academy of Fine Arts,0,0,"array([-2.6981274 ,  5.00811519])"
2525,633991,Universidade Cidade de São Paulo,0,0,"array([-2.35690605,  6.22096544])"
2526,85,Graduate Theological Union,58,27,"array([-1.94670707,  5.49452502])"
2527,556001,"Fine Arts Academy, Katowice, Poland",0,0,"array([-2.58698816,  6.08252119])"
2528,557764,"Chicago School of Professional Psychology, LA Campus",0,0,"array([-2.51062288,  5.66754843])"
2529,689886,"University of Medicine, Craiova",0,0,"array([-1.72305435,  5.730956  ])"
2530,690130,Universitat Wuerzburg,0,0,"array([-2.76696192,  5.44699398])"
2531,546840,Industrial Toxicology Research Center,0,0,"array([-1.52051607,  5.77119877])"
2532,555761,"American University, Cairo",0,0,"array([-1.9365237 ,  5.10088827])"
2533,537891,Southern University at New Orleans,0,0,"array([-1.74238798,  5.70651227])"
2534,195,Southern University and A&M College,1,1,"array([-2.23459291,  5.61724855])"
2535,557147,University of Illinois at Springfield,0,0,"array([-1.86218028,  5.17287515])"
2536,557247,University of the Rockies,0,0,"array([-2.36509063,  5.95306434])"
2537,406,University of Southern Maine,3,2,"array([-2.17431015,  5.67272697])"
2538,539749,Ecole nationale des chartes,0,0,"array([-1.71056172,  5.01224658])"
2539,539269,Delhi School of Economics,0,0,"array([-1.65427721,  5.05072107])"
2540,556623,Obafemi Awolowo University,0,0,"array([-1.96887735,  5.82076533])"
2541,642517,University of Naples L'Orientale,0,0,"array([-2.06808751,  5.8871092 ])"
2542,555885,Centre Hospitalo Universitaire Necker-Enfants Malades,0,0,"array([-1.90110454,  4.92355852])"
2543,624436,Richard Bland College of William and Mary,0,0,"array([-2.65492049,  5.68135093])"
2544,689889,Ecole des Hautes Etudes en Sciences Sociales,0,0,"array([-2.02300396,  5.77101608])"
2545,543250,"St. John's College, MD",0,0,"array([-1.77092804,  6.07691491])"
2546,557438,Europa Universität Viadrina,0,0,"array([-2.22947328,  5.11297932])"
2547,556152,Institute For US And Canada Studies,0,0,"array([-1.57301277,  5.83435556])"
2548,558617,"University of Houston, Clear Lake",0,0,"array([-2.73644225,  5.08982156])"
2549,689856,School of Advanced Studies in Social Sciences,0,0,"array([-1.85557371,  5.68496365])"
2550,539109,Cambridge College,0,0,"array([-1.9591428 ,  5.02695803])"
2551,543341,University of Firenze,0,0,"array([-1.7192773 ,  6.04339932])"
2552,542235,Osaka City University,0,0,"array([-1.80712545,  5.36365217])"
2553,555648,University of the Peloponnese,0,0,"array([-1.85032619,  4.8576946 ])"
2554,240,Union Theological Seminary,44,18,"array([-1.98220525,  5.49146271])"
2555,544954,University of Novi Sad,0,0,"array([-1.99037192,  5.82940811])"
2556,554546,Chinese Academy of Agricultural Sciences,0,0,"array([-2.56598363,  5.52298928])"
2557,556299,IPK-Gatersleben,0,0,"array([-1.62583398,  6.02903352])"
2558,618460,Zhejiang Agriculture and Forestry University,0,0,"array([-1.97911919,  4.87227757])"
2559,537135,Western Illinois University,0,0,"array([-2.06494978,  4.68241407])"
2560,555983,European Science Foundation,0,0,"array([-2.51821351,  4.85251847])"
2561,622275,Universite de pau et des pays de l'adour,0,0,"array([-2.80437114,  5.33932329])"
2562,557232,"University of St. Thomas, MN",0,0,"array([-2.59779055,  5.67382382])"
2563,555930,Columbia Theological Seminary,0,0,"array([-1.81595209,  6.08962599])"
2564,558195,"Chicago School of Professional Psychology, Chicago Campus",0,0,"array([-2.39553833,  5.76885337])"
2565,558776,"California State University, Channel Islands",0,0,"array([-1.5173585 ,  5.25417964])"
2566,557699,"University of West Florida, Pensacola, FL",0,0,"array([-1.76934578,  5.57701291])"
2567,555200,Fayetteville State University,0,0,"array([-2.60756298,  6.17984378])"
2568,614739,New England Law-Boston,0,0,"array([-1.5978563 ,  5.80485878])"
2569,546430,Washington College,0,0,"array([-1.72260697,  5.67716653])"
2570,556988,Thomas Jefferson School of Law,0,0,"array([-2.91533662,  5.51719728])"
2571,622999,Southern University Law Center,0,0,"array([-2.6564847 ,  6.15729329])"
2572,547280,"University of the Arts, London",0,0,"array([-2.10171874,  5.93270405])"
2573,544799,"Istituto Universitario di Architettura, Venice",0,0,"array([-2.00825273,  5.88842508])"
2574,543784,Goldsmiths College,0,0,"array([-1.42963042,  5.37976189])"
2575,689847,University Bamberg,0,0,"array([-1.64085667,  5.38330868])"
2576,554728,Trevecca Nazarene University,0,0,"array([-2.42102165,  5.8187122 ])"
2577,554633,"Middlesex University, London",0,0,"array([-1.73691212,  5.49871795])"
2578,559038,University of Library and Information Science,0,0,"array([-2.309034  ,  6.17629225])"
2579,556993,Tokyo National University of Fine Arts and Music,0,0,"array([-2.40105591,  4.96038586])"
2580,545441,Rhode Island School of Design,0,0,"array([-2.50359055,  5.72421755])"
2581,554525,Art Institute of Chicago,0,0,"array([-2.04792309,  4.77466016])"
2582,554689,San Francisco Art Institute,0,0,"array([-1.825137 ,  4.8667947])"
2583,557946,California College of the Arts,0,0,"array([-1.81577342,  4.81899843])"
2584,555178,Ecole Pratique des Hautes Etudes en Sciences Sociales,0,0,"array([-1.6781254 ,  5.47049122])"
2585,556923,"New Paltz, State University of New York",0,0,"array([-2.60537609,  5.10996831])"
2586,38,Chicago Theological Seminary,8,3,"array([-1.99606107,  5.2519293 ])"
2587,690045,Universidade Federal Fluminense,0,0,"array([-2.39311767,  5.10430836])"
2588,558202,Agro Paris Tech,0,0,"array([-1.54752493,  5.60468617])"
2589,556905,"State Hydrological Institute, Saint Petersburg",0,0,"array([-1.64767899,  5.93527997])"
2590,557830,International Monetary Fund,0,0,"array([-2.83035901,  5.71376415])"
2591,557470,Institut National des Langues et Civilisations Orientales,0,0,"array([-2.88535085,  5.74337805])"
2592,614996,University of Houston-Downtown,0,0,"array([-1.78696585,  5.99652413])"
2593,555266,Institut Français de Geopolitique of the University of Paris,0,0,"array([-2.64379077,  5.19207575])"
2594,543394,University of Vechta,0,0,"array([-2.46887118,  5.99317712])"
2595,557715,Aberystwyth University,0,0,"array([-1.72045462,  5.79148073])"
2596,557738,Nottingham Trent University,0,0,"array([-2.2023762,  4.9028397])"
2597,556978,Texas Wesleyan University,0,0,"array([-1.90550029,  5.81065596])"
2598,671669,University of Cassino and Southern Lazio,0,0,"array([-2.25927997,  4.83700077])"
2599,555921,College Of Mexico,0,0,"array([-1.791337  ,  5.50041005])"
2600,554778,University of Urbino,0,0,"array([-2.46563255,  5.84695294])"
2601,543937,University of Paris X (Nanterre),0,0,"array([-2.23006838,  5.20833324])"
2602,689952,Universite Stendhal Grenoble III,0,0,"array([-2.33603013,  6.12559782])"
2603,559317,Minsk State Linguistic University,0,0,"array([-2.17506193,  6.21031003])"
2604,555152,De La Salle University,0,0,"array([-1.48665755,  5.44335373])"
2605,690141,Manuel L. Quezon University,0,0,"array([-1.78988903,  4.87519685])"
2606,618824,University of Vic,0,0,"array([-1.57692809,  5.60522147])"
2607,537159,Swarthmore College,0,0,"array([-1.777787  ,  4.99568213])"
2608,555862,Carleton College,0,0,"array([-2.79656901,  5.95500559])"
2609,557973,Xavier University of Louisiana,0,0,"array([-2.43734737,  5.61998582])"
2610,555566,University College of Rhodesia and Nyasaland,0,0,"array([-2.60907822,  4.88457708])"
2611,689812,Pontifical Gregorian University,0,0,"array([-2.05135902,  5.23016146])"
2612,555474,Pontifical University of St. Thomas Aquinas,0,0,"array([-1.69317525,  5.19075773])"
2613,544056,University of Poitiers,0,0,"array([-2.54031168,  5.06382432])"
2614,555864,"Catholic Theological Union, Chicago",0,0,"array([-1.98113412,  5.93592079])"
2615,537219,Claremont Mckenna College,0,0,"array([-1.91260542,  4.82979851])"
2616,556476,Mills College,0,0,"array([-2.1218726 ,  4.87004751])"
2617,556862,"Southern Illinois University, Edwardsville",0,0,"array([-2.20525887,  5.15213228])"
2618,558902,Leuphana University of Lüneburg,0,0,"array([-1.65396292,  5.3089567 ])"
2619,544647,Lynn University,0,0,"array([-2.9690116 ,  5.66890297])"
2620,557410,Central Connecticut State University,0,0,"array([-1.86264828,  5.06428356])"
2621,557447,George Fox University,0,0,"array([-1.66544017,  5.55858066])"
2622,557193,University of North Florida,0,0,"array([-2.47175056,  5.62304852])"
2623,556546,"National Louis University, Chicago",0,0,"array([-1.73821608,  5.39687964])"
2624,557551,Northumbria University,0,0,"array([-1.42355026,  5.34684964])"
2625,537883,University of West Georgia,0,0,"array([-2.67741784,  5.78487393])"
2626,689940,Dragomanov National Pedagogical University,0,0,"array([-1.930214  ,  6.20945222])"
2627,539130,UT Brownsville,0,0,"array([-2.2549832 ,  6.16637158])"
2628,537122,Appalachian State University,0,0,"array([-2.08855726,  5.01266773])"
2629,558245,Northwest Nazarene University,0,0,"array([-1.81812571,  6.17976235])"
2630,557509,Liberty University,0,0,"array([-1.69246033,  5.31818356])"
2631,544285,Trinity Evangelical Divinity School,0,0,"array([-1.86060974,  5.73363745])"
2632,556868,Southwest Texas State University,0,0,"array([-1.89529707,  6.21429601])"
2633,558098,Instituto Universitário de Pesquisas do Rio de Janeiro,0,0,"array([-1.62419866,  4.95351978])"
2634,540064,Erfurt University,0,0,"array([-1.7597375 ,  4.86885055])"
2635,558923,California Lutheran University,0,0,"array([-2.62325396,  4.96270014])"
2636,690106,Kasvatustieteen Tohtori,0,0,"array([-1.5995675 ,  5.95811179])"
2637,555632,University of Saint Thomas,0,0,"array([-1.57157477,  5.89927169])"
2638,614333,"Argosy University, Chicago",0,0,"array([-2.74217589,  5.24165524])"
2639,16,Azusa Pacific,3,1,"array([-2.2644302 ,  5.39813018])"
2640,557162,University of La Verne,0,0,"array([-2.39805583,  5.04861724])"
2641,556418,Luther Rice University,0,0,"array([-2.13221533,  6.09580671])"
2642,556986,Thomas Cooley Law School,0,0,"array([-1.64658859,  5.28487041])"
2643,558034,Chicago-Kent College of Law,0,0,"array([-1.71423687,  5.0960592 ])"
2644,614995,University of Holy Cross,0,0,"array([-2.90550007,  5.09255897])"
2645,600875,Houston Independent School District,0,0,"array([-2.94277313,  5.29535664])"
2646,555492,South Carolina State University,0,0,"array([-2.5005375,  6.2380365])"
2647,545336,Habilitation Bielefeld,0,0,"array([-2.87372888,  5.31706159])"
2648,690053,Russian State University,0,0,"array([-2.55107289,  5.23324197])"
2649,555926,College Of Wooster,0,0,"array([-1.98033704,  6.04976731])"
2650,554984,Aarhus Katedralskole,0,0,"array([-2.8498583 ,  5.51218079])"
2651,557671,University of Rabat,0,0,"array([-2.87705126,  5.63611863])"
2652,620532,Gaston Berger University,0,0,"array([-2.88946944,  5.83504796])"
2653,558369,"Pontifical Catholic University of Sao Paulo, The",0,0,"array([-2.30153325,  6.07769065])"
2654,557506,Lawrence Technological University,0,0,"array([-2.46492786,  6.21360619])"
2655,558031,Vienna Graduate School of Finance,0,0,"array([-2.71682621,  6.02659953])"
2656,554573,Georgia Southern,2,1,"array([-2.1570524 ,  5.30298175])"
2657,556393,Lewis and Clark College,0,0,"array([-2.68603442,  5.69058376])"
2658,614660,Manchester University,0,0,"array([-2.35849501,  4.83562184])"
2659,614922,St Bonaventure University,0,0,"array([-2.57345348,  5.12035376])"
2660,689848,St Bartholomew's Hospital,0,0,"array([-1.88352385,  4.87671988])"
2661,557014,Universidad Autonoma De Ciudad Juarez,0,0,"array([-1.89827775,  5.16784683])"
2662,556695,Professional School Of Psychology,0,0,"array([-2.48374376,  6.05438551])"
2663,689844,Jinan University,0,0,"array([-2.0046854,  5.9352351])"
2664,556374,La Salle University,0,0,"array([-2.58869028,  5.53614077])"
2665,554610,Jawaharlal Institute of Post-Graduate Medical Education And Research,0,0,"array([-2.29666827,  5.81433245])"
2666,557605,St. Matthew's University,0,0,"array([-2.15405429,  5.89004346])"
2667,558100,"International Institute for Population Sciences, Bombay, India",0,0,"array([-2.46442241,  5.04817369])"
2668,558874,University of Minnesota School of Public Health,0,0,"array([-1.7181601 ,  5.97711111])"
2669,557854,University of Central Missouri,0,0,"array([-2.49629728,  5.00726997])"
2670,556320,Kabul Medical University,0,0,"array([-1.72658827,  5.59441829])"
2671,555513,"Touro University, Vallejo",0,0,"array([-2.49838652,  5.12812506])"
2672,557931,University of Ghana,0,0,"array([-1.96794799,  5.96861123])"
2673,634020,University of Aveiro,0,0,"array([-2.62574928,  5.56342708])"
2674,549550,Medical University of Ohio at Toledo,0,0,"array([-2.12092079,  6.02996256])"
2675,556425,Mahatma Gandhi University,0,0,"array([-2.20572221,  4.84637406])"
2676,554703,Smolensk State Medical Academy,0,0,"array([-2.53530834,  6.1025382 ])"
2677,554731,Universidad Del Salvador,0,0,"array([-2.55126655,  5.33553002])"
2678,557018,Universidad Catolica de Santiago de Guayaquil,0,0,"array([-1.77546907,  5.18649518])"
2679,551878,Carlos Albizu University,0,0,"array([-2.57727293,  5.79623063])"
2680,690094,Kiev Medical Institute,0,0,"array([-2.68737526,  5.33956021])"
2681,533,Saint Thomas,0,0,"array([-2.79121892,  5.27193807])"
2682,555860,Cappella University,0,0,"array([-2.58149521,  5.17269121])"
2683,557626,Universidad del Norte,0,0,"array([-2.53892928,  5.91124311])"
2684,557502,La Sierra University,0,0,"array([-2.04626963,  4.65506258])"
2685,557692,University of Tromsoe,0,0,"array([-2.68163654,  5.57402971])"
2686,690082,National University of San Marcos,0,0,"array([-1.91226341,  4.69261573])"
2687,554568,Fatima Jinnah Medical College,0,0,"array([-2.26080848,  5.78884737])"
2688,558231,Chamberlain University-Illinois,0,0,"array([-1.95120016,  5.77909623])"
2689,555770,Antioch School of Law,0,0,"array([-1.88165252,  4.71422   ])"
2690,554560,Dowling College,0,0,"array([-2.26950271,  6.03613668])"
2691,634004,Université d'État d'Haïti,0,0,"array([-2.33255825,  5.92601058])"
2692,555787,Autonomous National University of Honduras,0,0,"array([-1.32797877,  5.61807749])"
2693,555103,Central University of Ecuador,0,0,"array([-2.21985573,  4.96880903])"
2694,557425,Dagestan Medical Academy,0,0,"array([-1.93538392,  4.71526605])"
2695,538421,Chiang Mai University,0,0,"array([-1.57812222,  5.53537288])"
2696,557588,Shanghai Institute of Cell Biology,0,0,"array([-2.13359241,  4.75745933])"
2697,559133,University of Eastern Finland,0,0,"array([-1.91300947,  5.84968915])"
2698,542586,Dibrugarh University,0,0,"array([-1.76796091,  6.13241996])"
2699,557048,Universidad Pontifica Bolivariana,0,0,"array([-2.76278726,  4.9936471 ])"
2700,548457,Shanghai Institute of Materia Medica,0,0,"array([-2.70350826,  5.75786583])"
2701,690069,Shanxi Medical University,0,0,"array([-2.09336867,  5.89862326])"
2702,689803,Anhui Medical University,0,0,"array([-2.5921455,  5.1451498])"
2703,556707,Rajendra Agricultural University,0,0,"array([-2.8107679 ,  5.41753278])"
2704,690150,"Academy of Medicine, Poland",0,0,"array([-2.58436336,  4.90838357])"
2705,555640,University of Suriname,0,0,"array([-1.46866406,  5.19307695])"
2706,555821,Bernard University,0,0,"array([-2.44042022,  6.11756534])"
2707,551980,"National Vaccine and Serum Institute, Beijing",0,0,"array([-2.05080885,  6.20067   ])"
2708,690120,Buryate State Agricultural Academy,0,0,"array([-1.47535163,  5.88179359])"
2709,556237,"Institute of Mother and Child, Warsaw",0,0,"array([-1.70803641,  5.4219145 ])"
2710,558853,Hunan Normal University,0,0,"array([-1.78103399,  5.07837751])"
2711,690021,North Sichuan Medical School,0,0,"array([-1.50232431,  5.34839768])"
2712,690161,Rangoon University Medical College,0,0,"array([-1.42477848,  5.65714946])"
2713,554766,University of Mediterranee Medical College In Marseille,0,0,"array([-2.11185661,  4.91765947])"
2714,555883,"Centre de Sociologies de innovation, Ecole des Mines",0,0,"array([-1.69127413,  5.02887177])"
2715,544435,Howe School of Technology Management,0,0,"array([-1.55927832,  5.16645315])"
2716,557563,Polytechnic University of Tirana,0,0,"array([-1.91518208,  5.00680025])"
2717,389,Salve Regina,0,0,"array([-2.05338443,  5.82421932])"
2718,558771,Radcliffe College,0,0,"array([-1.6442968,  5.1974664])"
2719,554771,University of Roehampton,0,0,"array([-2.36991897,  4.80435364])"
2720,557457,Grinnell College,0,0,"array([-1.37931696,  5.58323711])"
2721,554749,Universite De Toulouse-Le Mirail,0,0,"array([-2.3348156,  6.0954044])"
2722,557818,Queens College (CUNY),0,0,"array([-2.50088108,  5.98101598])"
2723,555354,Luis Razetti School of Medicine,0,0,"array([-2.02465262,  6.09751878])"
2724,690091,Osmania Medical College,0,0,"array([-1.83046624,  5.22838349])"
2725,557312,Wilmer Eye Institute,0,0,"array([-2.46884489,  4.91592058])"
2726,547710,Universidad La Salle,0,0,"array([-1.79936799,  4.97965593])"
2727,558211,Chungbuk National University,0,0,"array([-2.68089212,  4.88645857])"
2728,556159,"Institute Of Animal Physiology, Babraham",0,0,"array([-2.80179358,  5.14454926])"
2729,557941,University of Guadalajara,0,0,"array([-2.29954006,  5.0960663 ])"
2730,556312,Jimma Institute of Health Sciences,0,0,"array([-1.4058676 ,  5.51390672])"
2731,556371,Kyrgyz Research Institute of Oncology and Radiology,0,0,"array([-1.93071769,  6.08241766])"
2732,188,Smith College,18,7,"array([-2.28572014,  5.36621997])"
2733,555010,Albany State University,0,0,"array([-1.42401067,  5.41400787])"
2734,543947,Campbell University,0,0,"array([-1.81443011,  5.39915385])"
2735,557172,University of Mary Hardin-Baylor,0,0,"array([-1.72113494,  5.83447067])"
2736,98,Institute for Clinical Social Work,0,0,"array([-1.76522604,  5.70801727])"
2737,555082,California Southern University,0,0,"array([-2.8068049,  5.8827475])"
2738,557302,Western State University College of Law,0,0,"array([-2.12552463,  4.66409935])"
2739,690118,University of Huddersfield,0,0,"array([-2.51633572,  5.83600166])"
2740,556642,Pacific University,0,0,"array([-2.55100895,  5.13764219])"
2741,555764,Andover Newton Seminary,0,0,"array([-2.62188214,  5.76550047])"
2742,558301,"California Polytechnic State University, San Luis Obispo",0,0,"array([-2.82115636,  5.84031376])"
2743,690124,University of Uruguay,0,0,"array([-1.85384335,  5.79081835])"
2744,556045,"Government Medical College, Guru Nanak Dev University, Amritsar, India",0,0,"array([-2.67361458,  5.65542478])"
2745,645878,Edinburgh Napier University,0,0,"array([-2.77820911,  5.24403226])"
2746,530,Prescott College,0,0,"array([-2.48419746,  4.95747134])"
2747,690026,Technological University Dublin,0,0,"array([-2.58915026,  5.35379451])"
2748,554727,Transilvania University,0,0,"array([-2.5362219 ,  6.05490301])"
2749,555987,Faculte des Sciences de Luminy,0,0,"array([-1.47171011,  5.12554805])"
2750,689943,Palacky University,0,0,"array([-2.72579624,  5.55215188])"
2751,558190,Bogomolets National Medical University,0,0,"array([-2.01082002,  4.78729005])"
2752,544067,Eurotechnical Research University,0,0,"array([-2.2466306 ,  4.88479342])"
2753,689804,A.R.C. Poultry Research Center,0,0,"array([-2.66353029,  5.32341697])"
2754,557613,Tallinn University of Technology,0,0,"array([-2.35044279,  6.26755037])"
2755,556003,First Moscow State Medical University,0,0,"array([-2.70422808,  5.39669389])"
2756,556169,"Institute of Biomedical Problems, Moscow",0,0,"array([-1.49273206,  5.96134467])"
2757,557286,"VNII Genetika, Moscow",0,0,"array([-1.7160938 ,  5.50697538])"
2758,690036,Shenyang Pharmaceutical University,0,0,"array([-1.78264094,  5.72918841])"
2759,689988,Fujian Agriculture and Forestry University,0,0,"array([-2.90238602,  5.3497706 ])"
2760,558629,Bengbu Medical College,0,0,"array([-2.66651719,  4.83330117])"
2761,551051,Gyeongsang National University,0,0,"array([-2.71923134,  4.89270949])"
2762,558390,Universiti Sains Malaysia,0,0,"array([-2.48985116,  4.82181405])"
2763,556482,Mississippi Medical Center,0,0,"array([-1.78515197,  4.81519769])"
2764,633934,Qingdao University,0,0,"array([-1.81442043,  5.5687782 ])"
2765,558685,Shiraz University,0,0,"array([-2.85605178,  5.39371161])"
2766,628279,National Laboratory of Genomics for Biodiversity,0,0,"array([-2.54795827,  5.98453784])"
2767,541200,Suranaree University of Technology,0,0,"array([-2.06201484,  6.2305944 ])"
2768,617328,Max Planck Institute for Developmental Biology,0,0,"array([-2.53314949,  4.88433181])"
2769,558225,University of Lleida,0,0,"array([-1.90661752,  6.24904004])"
2770,558005,University of the Western Cape,0,0,"array([-1.83840548,  5.09806504])"
2771,540080,South China Agricultural University,0,0,"array([-1.43789885,  5.81182715])"
2772,690027,Institute of Botany,0,0,"array([-2.43760249,  5.88698087])"
2773,540740,Krasnodar Polytechnic Institute,0,0,"array([-1.69120545,  4.95305268])"
2774,541007,University of Ife,0,0,"array([-2.52282977,  5.99374446])"
2775,558641,University of Paris XIII (Nord/North),0,0,"array([-1.52076484,  5.98623403])"
2776,557128,University of Fes,0,0,"array([-2.83286256,  5.91615588])"
2777,556945,Tambov Chemical Machine Design Institute,0,0,"array([-2.71982968,  5.73168246])"
2778,689783,Université du Québec à Montréal,0,0,"array([-2.66505874,  4.91529173])"
2779,546106,University of Haute-Bretagne,0,0,"array([-2.70128577,  5.18434159])"
2780,546955,University of San Agustin,0,0,"array([-1.40927898,  5.5971961 ])"
2781,558184,University of Mauritius,0,0,"array([-2.52036673,  5.00602441])"
2782,557065,Universite de Limoges,0,0,"array([-1.50635774,  5.5220714 ])"
2783,546271,University of Trondheim,0,0,"array([-2.81327701,  5.30994952])"
2784,557123,University of Dijon,0,0,"array([-1.46507137,  5.33631322])"
2785,557554,Norwegian School of Theology,0,0,"array([-2.80946761,  5.19091458])"
2786,549137,JTS Institute,0,0,"array([-2.15603754,  4.60900657])"
2787,543963,Xian Medical University,0,0,"array([-2.34187599,  4.981493  ])"
2788,554639,National Naval Medical Center Bethesda,0,0,"array([-2.86482919,  5.34204294])"
2789,553613,Yunyang Medical College,0,0,"array([-2.58267961,  5.99081062])"
2790,557510,Limburgs University,0,0,"array([-2.52457032,  6.08111449])"
2791,557872,Harokopio University,0,0,"array([-1.91031951,  6.14659434])"
2792,545468,National Cardiology Research Center,0,0,"array([-1.92529119,  5.90476252])"
2793,549725,Arndt University,0,0,"array([-2.65316821,  6.02723811])"
2794,555919,College de France,0,0,"array([-1.86321642,  5.90865685])"
2795,556936,Syddansk Universitet,0,0,"array([-1.52504381,  5.54020966])"
2796,555317,Kazan State Medical University,0,0,"array([-2.43573168,  4.80663591])"
2797,549064,Kazakh Scientific Research Institute of Catalysis and Electrochemistry,0,0,"array([-1.76697851,  5.01692222])"
2798,556076,Health Policy Institute,0,0,"array([-2.184546  ,  4.71108427])"
2799,556456,"Medical Academy, St. Petersburg, Russia",0,0,"array([-1.47740045,  5.09243851])"
2800,690179,"Institute for Continuing Education of Physicians, Russia",0,0,"array([-1.39859297,  5.22362253])"
2801,556620,Novosibirsk Institute of Cytology and Genetics,0,0,"array([-1.89686732,  4.89587809])"
2802,686943,Mahidol University,0,0,"array([-2.23310549,  6.2516937 ])"
2803,557607,"Stazione Zoologica, Napoli",0,0,"array([-2.78836885,  5.29782129])"
2804,554680,Royal Postgraduate Medical School,0,0,"array([-2.67045894,  5.61111381])"
2805,554603,Institute of Physiology,0,0,"array([-2.24112328,  6.05276919])"
2806,558737,Southern Illinois University School of Medicine,0,0,"array([-2.22393169,  5.92510775])"
2807,635085,"University Hospital, Schleswig-Holstein",0,0,"array([-2.14209516,  6.06272387])"
2808,689971,Kirensky Institute of Physics,0,0,"array([-2.13777716,  4.72336368])"
2809,690086,Kapteyn Institute,0,0,"array([-2.73077648,  5.86210588])"
2810,554585,Institut D'astrophysique De Paris,0,0,"array([-2.62985544,  5.0984704 ])"
2811,556160,"Institute of Applied Geophysics, Moscow",0,0,"array([-2.68042682,  5.22936537])"
2812,557928,University Aix-Marseilles II,0,0,"array([-1.95253409,  6.18317282])"
2813,556161,"Institute of Applied Mathematics, Moscow",0,0,"array([-2.78986349,  5.79287119])"
2814,88,Hebrew Union College,0,0,"array([-2.14881119,  5.75857547])"
2815,556256,"Institute of Political Studies, Paris",0,0,"array([-2.50023181,  6.04220959])"
2816,556633,Orient-Institut Beirut,0,0,"array([-1.61680457,  5.72228992])"
2817,539247,Chinese Academy of Social Sciences,0,0,"array([-1.78562884,  5.86226932])"
2818,553173,Gakushuin University,0,0,"array([-2.5927696 ,  4.99842529])"
2819,643807,Osaka Ohtani University,0,0,"array([-2.26607167,  4.78385352])"
2820,116,Lutheran School of Theology at Chicago,4,3,"array([-2.03493606,  5.24191011])"
2821,559194,Presidency University,0,0,"array([-1.47299906,  5.57333538])"
2822,544083,University of the South Pacific,0,0,"array([-2.59781834,  5.08154503])"
2823,557260,"University of Wisconsin, Oshkosh",0,0,"array([-1.60222795,  4.92654022])"
2824,690158,Institute of World Economy and International Affairs,0,0,"array([-1.52574978,  5.65412807])"
2825,555384,Minsk State Institute for Foreign Languages,0,0,"array([-1.64475431,  6.01509405])"
2826,623118,University of North Texas at Dallas,0,0,"array([-1.57665872,  5.56694067])"
2827,557566,Pushkin Institute,0,0,"array([-1.86294357,  4.93357096])"
2828,539765,INP-ENSAT,0,0,"array([-1.83109786,  6.00157563])"
2829,544619,Shanghai Institute of Entomology,0,0,"array([-1.51707747,  5.83260295])"
